sourceId,difficulty,primaryTheme,reviewStatus,legalSetup,legalSolution,lineEndsOnPlayerMove,noPrematureTerminal,uniquePositionAndLine,qualityBounds,inclusionReason
p9LVs,easy,discoveredAttack,approved,true,true,true,true,true,true,"Approved easy Discovered attack puzzle with popularity 100, 8311 plays, and rating deviation 75"
pBU6h,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 4559 plays, and rating deviation 74"
pFMJj,hard,skewer,approved,true,true,true,true,true,true,"Approved hard Skewer puzzle with popularity 100, 1318 plays, and rating deviation 76"
pG62n,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1369 plays, and rating deviation 78"
pMMj6,hard,discoveredAttack,approved,true,true,true,true,true,true,"Approved hard Discovered attack puzzle with popularity 98, 2150 plays, and rating deviation 77"
pMVbv,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3310 plays, and rating deviation 75"
pPL1M,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 3864 plays, and rating deviation 75"
pPNkL,easy,deflection,approved,true,true,true,true,true,true,"Approved easy Deflection puzzle with popularity 100, 4283 plays, and rating deviation 77"
pQh3U,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1199 plays, and rating deviation 77"
pRHnB,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 3829 plays, and rating deviation 75"
pRc0U,medium,skewer,approved,true,true,true,true,true,true,"Approved medium Skewer puzzle with popularity 100, 3230 plays, and rating deviation 75"
pZEFK,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3460 plays, and rating deviation 75"
pfFRu,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 4177 plays, and rating deviation 74"
pjG9K,easy,advancedPawn,approved,true,true,true,true,true,true,"Approved easy Advanced pawn tactics puzzle with popularity 100, 7796 plays, and rating deviation 75"
pmkxP,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 7371 plays, and rating deviation 76"
prv0o,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 3287 plays, and rating deviation 76"
pwP5K,hard,promotion,approved,true,true,true,true,true,true,"Approved hard Promotion puzzle with popularity 99, 1709 plays, and rating deviation 75"
qDY4m,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 3450 plays, and rating deviation 76"
qYkiB,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4243 plays, and rating deviation 75"
qahW4,easy,skewer,approved,true,true,true,true,true,true,"Approved easy Skewer puzzle with popularity 100, 2817 plays, and rating deviation 74"
qiGAb,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 5905 plays, and rating deviation 76"
qpbwE,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 99, 1158 plays, and rating deviation 76"
qut5l,hard,deflection,approved,true,true,true,true,true,true,"Approved hard Deflection puzzle with popularity 99, 1061 plays, and rating deviation 76"
r3sbn,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3362 plays, and rating deviation 76"
r4Jlw,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 4190 plays, and rating deviation 76"
r9bNX,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4209 plays, and rating deviation 76"
rP5by,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4333 plays, and rating deviation 76"
rR0l1,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 98, 2066 plays, and rating deviation 75"
rRpT1,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 11819 plays, and rating deviation 76"
rYPEl,easy,skewer,approved,true,true,true,true,true,true,"Approved easy Skewer puzzle with popularity 100, 3935 plays, and rating deviation 76"
rcFTr,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 4321 plays, and rating deviation 75"
rdKQA,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 3690 plays, and rating deviation 76"
ri0TY,hard,pin,approved,true,true,true,true,true,true,"Approved hard Pin puzzle with popularity 99, 1048 plays, and rating deviation 76"
riKur,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 17395 plays, and rating deviation 78"
rlOce,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4108 plays, and rating deviation 75"
rtpJx,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 4283 plays, and rating deviation 76"
ru7Tt,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3863 plays, and rating deviation 74"
ruo1A,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 4047 plays, and rating deviation 75"
s0bvu,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 5600 plays, and rating deviation 76"
sDVq0,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4964 plays, and rating deviation 76"
sKHMe,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 99, 1106 plays, and rating deviation 76"
sLQiM,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 100, 1013 plays, and rating deviation 75"
sS4Ij,hard,advancedPawn,approved,true,true,true,true,true,true,"Approved hard Advanced pawn tactics puzzle with popularity 99, 1186 plays, and rating deviation 77"
sU9Gs,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 5698 plays, and rating deviation 75"
sW6Uc,hard,pin,approved,true,true,true,true,true,true,"Approved hard Pin puzzle with popularity 98, 3787 plays, and rating deviation 74"
si5hi,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4640 plays, and rating deviation 75"
sm7EE,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 9600 plays, and rating deviation 76"
smVU2,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1482 plays, and rating deviation 75"
sp1S7,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 3323 plays, and rating deviation 74"
srqLt,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3744 plays, and rating deviation 76"
suHfi,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 100, 1111 plays, and rating deviation 79"
sxjOy,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 100, 1673 plays, and rating deviation 77"
t0f0D,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3810 plays, and rating deviation 76"
t2mmB,easy,deflection,approved,true,true,true,true,true,true,"Approved easy Deflection puzzle with popularity 100, 4420 plays, and rating deviation 75"
t3DPT,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3498 plays, and rating deviation 76"
tFa4x,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3854 plays, and rating deviation 76"
tHHSQ,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4369 plays, and rating deviation 74"
tJWHT,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3983 plays, and rating deviation 75"
tbW3e,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 3655 plays, and rating deviation 75"
tepX0,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 15738 plays, and rating deviation 76"
tgAAi,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 16864 plays, and rating deviation 77"
tiI1w,hard,discoveredAttack,approved,true,true,true,true,true,true,"Approved hard Discovered attack puzzle with popularity 100, 1121 plays, and rating deviation 77"
tjMv4,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4765 plays, and rating deviation 77"
to7fO,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 98, 2265 plays, and rating deviation 74"
ttvSr,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 5378 plays, and rating deviation 75"
tuouE,easy,discoveredAttack,approved,true,true,true,true,true,true,"Approved easy Discovered attack puzzle with popularity 100, 4242 plays, and rating deviation 76"
tyVKn,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3837 plays, and rating deviation 74"
u4o0N,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 3538 plays, and rating deviation 77"
u5BkX,medium,skewer,approved,true,true,true,true,true,true,"Approved medium Skewer puzzle with popularity 100, 2907 plays, and rating deviation 75"
u5MAb,easy,discoveredAttack,approved,true,true,true,true,true,true,"Approved easy Discovered attack puzzle with popularity 100, 4417 plays, and rating deviation 75"
uNoSi,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3523 plays, and rating deviation 77"
uWClY,hard,advancedPawn,approved,true,true,true,true,true,true,"Approved hard Advanced pawn tactics puzzle with popularity 99, 1193 plays, and rating deviation 74"
uXzhD,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 4318 plays, and rating deviation 77"
uci1s,medium,advancedPawn,approved,true,true,true,true,true,true,"Approved medium Advanced pawn tactics puzzle with popularity 100, 3900 plays, and rating deviation 74"
udngX,medium,advancedPawn,approved,true,true,true,true,true,true,"Approved medium Advanced pawn tactics puzzle with popularity 100, 3435 plays, and rating deviation 78"
ukqDb,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 5478 plays, and rating deviation 76"
ulfIa,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 100, 1771 plays, and rating deviation 78"
unjzz,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 100, 1016 plays, and rating deviation 75"
uoEgf,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 99, 1431 plays, and rating deviation 76"
usLTL,easy,sacrifice,approved,true,true,true,true,true,true,"Approved easy Sacrifice puzzle with popularity 100, 4485 plays, and rating deviation 74"
v40QF,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 100, 1011 plays, and rating deviation 75"
v9paR,medium,advancedPawn,approved,true,true,true,true,true,true,"Approved medium Advanced pawn tactics puzzle with popularity 100, 3713 plays, and rating deviation 76"
vAQtP,hard,promotion,approved,true,true,true,true,true,true,"Approved hard Promotion puzzle with popularity 100, 1577 plays, and rating deviation 77"
vIJra,medium,promotion,approved,true,true,true,true,true,true,"Approved medium Promotion puzzle with popularity 100, 3166 plays, and rating deviation 74"
vJ3yv,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 6230 plays, and rating deviation 76"
vKJXg,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 100, 1101 plays, and rating deviation 77"
vPomE,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 4251 plays, and rating deviation 75"
vRuwO,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4778 plays, and rating deviation 76"
vTp8l,medium,promotion,approved,true,true,true,true,true,true,"Approved medium Promotion puzzle with popularity 100, 3826 plays, and rating deviation 76"
vUtMf,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 98, 2073 plays, and rating deviation 77"
vUvRm,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 100, 1010 plays, and rating deviation 75"
vZ3H9,easy,pin,approved,true,true,true,true,true,true,"Approved easy Pin puzzle with popularity 100, 4429 plays, and rating deviation 74"
vi0tl,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 5647 plays, and rating deviation 77"
vmCUM,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1361 plays, and rating deviation 80"
vqaR0,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 99, 1042 plays, and rating deviation 75"
vrk7n,hard,promotion,approved,true,true,true,true,true,true,"Approved hard Promotion puzzle with popularity 99, 1181 plays, and rating deviation 75"
vt86W,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3537 plays, and rating deviation 75"
vtEEk,hard,discoveredAttack,approved,true,true,true,true,true,true,"Approved hard Discovered attack puzzle with popularity 100, 1067 plays, and rating deviation 76"
vtGTA,easy,pin,approved,true,true,true,true,true,true,"Approved easy Pin puzzle with popularity 100, 5913 plays, and rating deviation 76"
vuGoB,easy,skewer,approved,true,true,true,true,true,true,"Approved easy Skewer puzzle with popularity 100, 3428 plays, and rating deviation 75"
vuRbw,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 98, 2141 plays, and rating deviation 77"
vwHr6,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3633 plays, and rating deviation 76"
vwYyj,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 4170 plays, and rating deviation 75"
w0mSX,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 4315 plays, and rating deviation 76"
w5aP2,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1180 plays, and rating deviation 77"
w8R6w,medium,discoveredAttack,approved,true,true,true,true,true,true,"Approved medium Discovered attack puzzle with popularity 100, 3486 plays, and rating deviation 75"
w8wXR,easy,discoveredAttack,approved,true,true,true,true,true,true,"Approved easy Discovered attack puzzle with popularity 100, 4286 plays, and rating deviation 75"
wFB38,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4282 plays, and rating deviation 75"
wM1bN,hard,deflection,approved,true,true,true,true,true,true,"Approved hard Deflection puzzle with popularity 99, 1092 plays, and rating deviation 80"
wNCnb,easy,pin,approved,true,true,true,true,true,true,"Approved easy Pin puzzle with popularity 100, 4182 plays, and rating deviation 75"
wQbo1,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 99, 1008 plays, and rating deviation 76"
wUQQ1,medium,promotion,approved,true,true,true,true,true,true,"Approved medium Promotion puzzle with popularity 100, 3070 plays, and rating deviation 77"
wY4EQ,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 5434 plays, and rating deviation 76"
wZyoV,easy,sacrifice,approved,true,true,true,true,true,true,"Approved easy Sacrifice puzzle with popularity 100, 4022 plays, and rating deviation 76"
waehH,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 3267 plays, and rating deviation 77"
wk3Pm,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 99, 2143 plays, and rating deviation 76"
wkAzW,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 99, 1499 plays, and rating deviation 76"
ww0Vw,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4227 plays, and rating deviation 76"
wxaPF,hard,deflection,approved,true,true,true,true,true,true,"Approved hard Deflection puzzle with popularity 99, 1437 plays, and rating deviation 76"
wyerh,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 3982 plays, and rating deviation 77"
x10gW,medium,promotion,approved,true,true,true,true,true,true,"Approved medium Promotion puzzle with popularity 100, 5037 plays, and rating deviation 76"
x1iQr,medium,skewer,approved,true,true,true,true,true,true,"Approved medium Skewer puzzle with popularity 100, 3505 plays, and rating deviation 77"
x4E2n,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4665 plays, and rating deviation 74"
x6yRN,hard,skewer,approved,true,true,true,true,true,true,"Approved hard Skewer puzzle with popularity 97, 4130 plays, and rating deviation 75"
xARsf,hard,discoveredAttack,approved,true,true,true,true,true,true,"Approved hard Discovered attack puzzle with popularity 99, 1813 plays, and rating deviation 78"
xHxom,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 4421 plays, and rating deviation 75"
xJy68,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 5409 plays, and rating deviation 76"
xNrNh,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 4038 plays, and rating deviation 74"
xPH9E,hard,discoveredAttack,approved,true,true,true,true,true,true,"Approved hard Discovered attack puzzle with popularity 99, 2151 plays, and rating deviation 77"
xSOMa,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 5421 plays, and rating deviation 75"
xd5Iz,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3552 plays, and rating deviation 75"
xequY,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1109 plays, and rating deviation 75"
xgOc9,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 3993 plays, and rating deviation 76"
xm2k8,medium,pin,approved,true,true,true,true,true,true,"Approved medium Pin puzzle with popularity 100, 3793 plays, and rating deviation 76"
xm4kX,hard,deflection,approved,true,true,true,true,true,true,"Approved hard Deflection puzzle with popularity 99, 1473 plays, and rating deviation 76"
xmQv3,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 99, 1497 plays, and rating deviation 76"
xmRGt,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3470 plays, and rating deviation 75"
xoaVS,easy,sacrifice,approved,true,true,true,true,true,true,"Approved easy Sacrifice puzzle with popularity 100, 4423 plays, and rating deviation 76"
xraDd,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 99, 1537 plays, and rating deviation 76"
xyEc9,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 4849 plays, and rating deviation 75"
xywzL,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1644 plays, and rating deviation 75"
y16z9,easy,discoveredAttack,approved,true,true,true,true,true,true,"Approved easy Discovered attack puzzle with popularity 100, 7925 plays, and rating deviation 76"
y2Jhd,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 98, 2027 plays, and rating deviation 74"
y2eLm,medium,fork,approved,true,true,true,true,true,true,"Approved medium Fork puzzle with popularity 100, 3451 plays, and rating deviation 77"
yA66j,medium,mate,approved,true,true,true,true,true,true,"Approved medium Mate puzzle with popularity 100, 5093 plays, and rating deviation 75"
yCdc1,easy,mate,approved,true,true,true,true,true,true,"Approved easy Mate puzzle with popularity 100, 6619 plays, and rating deviation 77"
yD3ZD,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 3395 plays, and rating deviation 75"
yMxLd,easy,skewer,approved,true,true,true,true,true,true,"Approved easy Skewer puzzle with popularity 100, 2913 plays, and rating deviation 79"
yOUIK,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 100, 1073 plays, and rating deviation 77"
yRVNG,easy,deflection,approved,true,true,true,true,true,true,"Approved easy Deflection puzzle with popularity 100, 3772 plays, and rating deviation 75"
yY7Ep,medium,skewer,approved,true,true,true,true,true,true,"Approved medium Skewer puzzle with popularity 100, 2701 plays, and rating deviation 76"
yZd65,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 6307 plays, and rating deviation 76"
yfAHP,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 2985 plays, and rating deviation 76"
yreOT,hard,pin,approved,true,true,true,true,true,true,"Approved hard Pin puzzle with popularity 99, 1048 plays, and rating deviation 75"
yw4eE,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 6816 plays, and rating deviation 75"
yx3bY,hard,fork,approved,true,true,true,true,true,true,"Approved hard Fork puzzle with popularity 99, 1047 plays, and rating deviation 76"
yyS1X,easy,deflection,approved,true,true,true,true,true,true,"Approved easy Deflection puzzle with popularity 100, 5083 plays, and rating deviation 76"
z0vNO,hard,skewer,approved,true,true,true,true,true,true,"Approved hard Skewer puzzle with popularity 97, 4367 plays, and rating deviation 76"
zD3hq,hard,mate,approved,true,true,true,true,true,true,"Approved hard Mate puzzle with popularity 100, 1064 plays, and rating deviation 78"
zL3u9,hard,sacrifice,approved,true,true,true,true,true,true,"Approved hard Sacrifice puzzle with popularity 99, 1462 plays, and rating deviation 77"
zNEnV,easy,sacrifice,approved,true,true,true,true,true,true,"Approved easy Sacrifice puzzle with popularity 100, 4617 plays, and rating deviation 76"
zSXkG,medium,sacrifice,approved,true,true,true,true,true,true,"Approved medium Sacrifice puzzle with popularity 100, 4537 plays, and rating deviation 76"
zZXxv,easy,discoveredAttack,approved,true,true,true,true,true,true,"Approved easy Discovered attack puzzle with popularity 100, 5833 plays, and rating deviation 78"
zfk6e,easy,deflection,approved,true,true,true,true,true,true,"Approved easy Deflection puzzle with popularity 100, 4012 plays, and rating deviation 75"
zgZ62,hard,deflection,approved,true,true,true,true,true,true,"Approved hard Deflection puzzle with popularity 99, 1165 plays, and rating deviation 76"
zhXMw,medium,deflection,approved,true,true,true,true,true,true,"Approved medium Deflection puzzle with popularity 100, 3656 plays, and rating deviation 77"
zpfTo,easy,fork,approved,true,true,true,true,true,true,"Approved easy Fork puzzle with popularity 100, 8525 plays, and rating deviation 78"
